,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.4820387772313861,0.46640357285693157,0.21529784247858585,0.2182331312926752,0.969806584636055,0.12787625188794094,0.14050580162533566,0.6947376219736143,0.3892394428272392,0.06039135115471994,0.22887797656780784,0.41287344760957423,0.16240188062476635,0.5729237515970652,0.49585338887368835,0.8485444901720482,0.23461497139948062,0.4985129031472555,0.013627038560755755,0.18583534134395407,0.49750279002267495,0.17756490162999738,0.2615042461958962,0.45559229544520363,0.11569836900403063,0.5490285988917895,0.025121720451762086,0.12370763337540014,0.8782002383233656,0.17304260075920486,0.17512530867188825,0.58413816640744,0.05766077048218199,0.4481275093660918,0.19699352162054828,0.95107664972797,0.6707748122874715,0.637827159928026,0.3350247175162203,0.5323919609836265,0.48902692409832493,0.8599808456923355,0.2633002318177302,0.8840663596032067,0.6514032061139713,0.9496478988797609,0.4267659715037936,0.2356237906860964,0.6546236205118575,0.6048611930871268,0.08352475369827617,0.18714030533003345,0.1673060406503355,0.5076527144900145,0.9151860042950478,0.7831530581999396,0.2265870703533116,0.46147054642484175,0.6891563996294584,0.6147131239239089,0.3046325027135768,0.10161780480926652,0.9274208319759419,0.4751973559611681,0.44558362129288553,0.2867207983334036,0.9989858623916714,0.9200453927994783,0.6525529442427028,0.6134762287157968,0.9267321780300964,0.6965519948286572,0.6710115294925462,0.8998577822851741,0.9302871416619319,0.10226694958875837,0.9049037056539604,0.10484926130001149,0.1480884324486701,0.8979215955278976,0.847369445085746,0.3060594590971165,0.2692992021224757,0.0007770535988464999,0.7887450067734051,0.09686160582123449,0.7688728543695129,0.9762129030248934,0.2983270704804105,0.8202834904916935,0.8427515681251365,0.05205079153583125,0.8199200520971,0.4033025138506712,0.7181972866885582,0.5876782643095759,0.8493827365457108,0.18808014259676598,0.4797160272745341,0.9732903905978207
1,0.8226797940560031,0.36848271406222954,0.3679577697304567,0.7985212682642447,0.3913022196000082,0.05790247718852115,0.5183346584333192,0.3200684838088643,0.44869512708551096,0.17784636622550387,0.132317813390473,0.29505682839961744,0.5709221616450699,0.9967501857542033,0.2886669190095845,0.8737346081089372,0.7355709375219113,0.9253923041621301,0.43048107603514985,0.5920885709530715,0.2610109367201102,0.8536086459755523,0.840410540136499,0.11583154931945228,0.8195982001686111,0.21072723524069814,0.17388785546809515,0.20370192750858784,0.7622891647264471,0.2420475226906711,0.8956305857691712,0.6378932491506458,0.6142012468585978,0.8250862005634128,0.24403082968785428,0.5302846921042244,0.27840841141651285,0.20946706665821857,0.5698329140088886,0.2362614422189775,0.1280970634917672,0.4866589938825714,0.39838384834901686,0.5840504540496253,0.3482473139015908,0.9493725155516571,0.8977657960190584,0.40124510510545564,0.4358312354489179,0.6044145823728585,0.7866849683495497,0.537162584367493,0.6921781880387536,0.4034853105802124,0.6482727771519915,0.4578601739358914,0.0382130298199167,0.9091676196306303,0.5647005177488286,0.1266771429041339,0.2672346439253078,0.9050554335122137,0.18851144131057385,0.9349787815062457,0.2529900450320641,0.5687899916725481,0.5199791455393918,0.8692023855079186,0.6754519334756988,0.021000288001570833,0.511232849354566,0.06511377923541006,0.9256603181713252,0.5330173195576002,0.1423840623670407,0.8489669957231181,0.6939549668354342,0.00789311362194789,0.7916682666051894,0.9726982643662048,0.0015699526873769187,0.9186518332428097,0.4227261543814742,0.33153096419776007,0.8379159683633708,0.47962510671140524,0.5164138988495114,0.2049405401481761,0.9853205389764743,0.9626505920297155,0.999160894202018,0.727620652782141,0.6186719667426588,0.8695193166782766,0.1371808669993112,0.4123316677707042,0.4425119428003137,0.3159326787985395,0.351165702664033,0.899198462242195
2,0.4830851390337425,0.9926611265325761,0.9082623361269512,0.3538839057634655,0.054394751895039506,0.214618476669578,0.6142699551349416,0.7912228427630694,0.41999748695039885,0.32733974712572667,0.09816509980389365,0.7552273911361529,0.8814640638621825,0.7338043091789025,0.6673256349869288,0.504655801279398,0.21887338067035988,0.22850504932541016,0.3802742332615361,0.8535200713727986,0.7122032257672642,0.6736095760312889,0.7651046874723515,0.1357865794647779,0.9448239832402046,0.6542829804190538,0.23349683365373453,0.8104294242314072,0.8843451708560987,0.34055020029223215,0.7095937347067347,0.20217091386484543,0.9611681525221211,0.8718385823479776,0.9696987062203348,0.8837514242200818,0.05610995363801974,0.9611911426694822,0.7353175984296161,0.7273984212283533,0.3809452381342111,0.07694613675878814,0.21225888853872743,0.4975698476684839,0.9049894801433991,0.6263027885303113,0.49981798060028204,0.2284491590783264,0.28884533788214395,0.12322332712240924,0.3420590338208974,0.4852079687113756,0.383098538293015,0.983464760732338,0.4488768362951515,0.06442541560146697,0.3244494457221635,0.0011143348962163735,0.1573228016680437,0.006227514740060891,0.5041167929034164,0.16701991588285248,0.6859680807345742,0.4203096418096197,0.31660517226113294,0.4236831115359311,0.3184004306923771,0.32867047961804097,0.30656946579152844,0.22618534393837597,0.6965177218609941,0.5741410767325488,0.13163493438250007,0.8138551123374078,0.22890808088200765,0.29867329600997905,0.3609161261111691,0.12383032951085882,0.692107481727958,0.9349768767039167,0.9234168147609303,0.45008164167145637,0.2652037903969401,0.28549951174009247,0.9940230068500755,0.9474159668695322,0.6211031557120378,0.8237114812276348,0.11842565798472404,0.8778980752054283,0.8074302167997903,0.22978509257334978,0.9477316006315529,0.9794147493798373,0.6746966234607994,0.7004191455823157,0.3036259409948513,0.06358342620472168,0.9352701670191318,0.8724518109743432
3,0.6835096991606253,0.4666341203893223,0.5177251227937261,0.08150620868734881,0.5013515733516266,0.6889862644837556,0.4787070334035908,0.42128785619152165,0.5307796717862159,0.7429796171218894,0.6178641957819622,0.2648405869676135,0.007306284022423726,0.15228854660065572,0.5430646331097497,0.5308050711268641,0.08046380431388411,0.008799442118419099,0.5295304318220476,0.7752459403763563,0.7737841931965469,0.20955151673951122,0.01861753339550032,0.13994148271493534,0.42472701947607927,0.9663425076772163,0.8414121765309178,0.7583761036646915,0.7771085065861437,0.912307325327925,0.9959952590751047,0.5403180764376135,0.2166855129594688,0.8979729129175958,0.9564030342405438,0.46964665638979475,0.822100703975749,0.23821029730406285,0.40966056634735093,0.26538319886050743,0.2084859687161308,0.29589383192229013,0.641320506187748,0.028114927215087238,0.34714576249523643,0.05624183825115803,0.1796250382054445,0.446882824465034,0.39719266067811376,0.1942576586434791,0.0023731988756052758,0.8318642249826305,0.8218174332433056,0.6087769203531107,0.35837850968987395,0.5863794845954728,0.37270210375256574,0.13672588172226685,0.9005796557699232,0.8790352830151832,0.046524033527283404,0.6440244558112118,0.7427582195046328,0.08660454699201048,0.43953033689465837,0.8523289877104154,0.15682690627285545,0.5410620981474067,0.3363336389430247,0.4936608386161796,0.6465103219998452,0.18382349587711821,0.7252127072536777,0.0531461717926367,0.9804595488420231,0.35534001319951536,0.8585048359209526,0.6191962393631634,0.5304854977095504,0.67032157961384,0.61418983862292,0.5969098045835174,0.8739909023635466,0.5248717567751301,0.5296139491398207,0.6234141685953132,0.18387510569551313,0.9405092358473364,0.7784925398033901,0.09427116816747827,0.858534462705482,0.12978671336933256,0.4848549140383088,0.4017420879332497,0.5408225336180953,0.6451075405437282,0.7473939057758072,0.5566930698770503,0.9904131109396134,0.9665511011561335
4,0.6376200804565476,0.505889010798713,0.4212525783733938,0.12967109580926417,0.6491593602128912,0.23087916517140483,0.22768910790104346,0.40193371907604325,0.8118356990389556,0.11921775106788379,0.2157092563201789,0.4339015206107275,0.706709038915853,0.2440019245950844,0.31938925611137936,0.8828377932804071,0.2557766471923837,0.4209025110768677,0.4704166297089396,0.756705226877984,0.9503833082485765,0.14874457667646712,0.207814070068426,0.2946324001726015,0.3595756975900233,0.20256752282868717,0.5338275970432992,0.21818139113359736,0.5035094031295441,0.3165813877453316,0.2695528960056275,0.36577822444232266,0.8907862573433155,0.04608085589823685,0.025784697582802107,0.7544948462081423,0.23367893862276645,0.12705169621157109,0.17532738287409755,0.7641403247512297,0.12393075971469714,0.4015669264388523,0.8737691754519543,0.08340052802066411,0.08669567700556824,0.9697432003712336,0.19643603954017286,0.5566707322200597,0.8505001923046597,0.5356819745605789,0.8457738662370557,0.9926161638815263,0.8224036541537155,0.9702849469846628,0.6637120777317252,0.38472841862110807,0.5271002413757967,0.08727382615982415,0.8530676017696597,0.4663603719390047,0.7878582440008183,0.2041478758830899,0.08253498941059512,0.10644354134614087,0.06116460546194413,0.7046321522609046,0.43893546785022486,0.6147636241685663,0.6362774458887968,0.09022680120703841,0.4959859998047004,0.09513758686623386,0.3978596906789388,0.9930228103855462,0.16665278573818954,0.5741532276740909,0.8744551278895919,0.36256976956953135,0.7618469395468295,0.43947607289710133,0.808782026839891,0.19765126462115667,0.3822067443573426,0.6392856403672905,0.16901668695924954,0.51133225341192,0.906660649728132,0.7736345914793,0.5138269266783222,0.5887445081003793,0.7806495172856107,0.4278766542950976,0.9123256551625352,0.9012405770003923,0.5002402022894481,0.8797745267772887,0.5582710265862545,0.9478620185414054,0.7209286605106308,0.3663422924437618
5,0.61035547650426,0.27589310422008384,0.5896592325523504,0.6047839769029728,0.04184337359458601,0.7728684320731896,0.7688837316576925,0.7993281074172471,0.9683314310845469,0.6106388907053056,0.39206640199395415,0.6947186995777579,0.7343964151526634,0.6050168412352122,0.3173590570521714,0.5085396909465726,0.2778227964612112,0.9765980187681891,0.534976299211265,0.68102808961366,0.40364403692853534,0.46372741846486065,0.8207990270115095,0.0813284298993,0.18596970013275516,0.3668317705823695,0.35645548309424635,0.3504417274954249,0.729076737552298,0.815951470098444,0.07928902018610517,0.337949946526085,0.7800247833421659,0.8929415297902404,0.7675114315455327,0.15138178111991185,0.39912805244487937,0.07467936576588385,0.47252840688311926,0.6237698948098924,0.750346994068904,0.7563550494317189,0.9263908525913047,0.37704708763510486,0.3892785436160324,0.24123053112869064,0.3838928754912544,0.5587426315309797,0.42131873340791537,0.8744001547866048,0.3408904616534262,0.45097605920303496,0.7224193429132683,0.5104895904664246,0.13639308609028955,0.03129196922931177,0.7977825466276259,0.6718711312330723,0.5004447812784987,0.6850321893280675,0.08069997611213509,0.22687647335278227,0.3117302410583662,0.35795174779641814,0.036181237525598875,0.2529747027909425,0.21670146692677184,0.4287272425234957,0.10757686085041429,0.2981978280570199,0.18843215620566722,0.47778130485730097,0.424695471864285,0.8768165875834804,0.27454881700656875,0.4726749539397609,0.16867090279380148,0.17491902048447716,0.4598950425323445,0.6029213639130729,0.32762640701733614,0.11047870941632809,0.9760314127875892,0.1866376754678385,0.7190109166480212,0.754439494939535,0.8202933329506711,0.6640658744220665,0.9565164481105439,0.3034022193829238,0.05036970524668538,0.5823030331426989,0.8078473382480308,0.5122644645400775,0.9573324295110474,0.12315295426028416,0.6093428368980112,0.5573850621793713,0.8304430403224532,0.8120951628918541
6,0.975756971835298,0.2580824247935152,0.37239724015565023,0.5849265688797893,0.8088942638469445,0.2314906747276141,0.7398696568999122,0.7515006972964251,0.06200561192696452,0.5811219905662988,0.28799519536472606,0.35776285938481656,0.6566052377758266,0.00579354723968184,0.9471465727544954,0.2868371138401723,0.8076813486753809,0.006282655122045289,0.059289536728419856,0.734375103857246,0.6467810272241502,0.17888892968228642,0.4161473268839152,0.7626129384911676,0.7179742780926911,0.39326378766505854,0.11244278591982826,0.34842244896692653,0.16757380260978805,0.31772876098645175,0.3480427070032074,0.761974810040672,0.9091634579968219,0.5841768636226558,0.2663840805820026,0.3643659669637621,0.37114375937965227,0.3724275813095743,0.6209572054172738,0.22705363473936846,0.7122834561894661,0.2038256945214436,0.2951107523246447,0.45381989249583077,0.6005681315775876,0.5051369712309176,0.21548413001245426,0.3579006657522038,0.06586559730552954,0.17730004532576937,0.22134835723676327,0.7269196228086852,0.3916015887551014,0.6000511335039368,0.41081864966391823,0.7578179037424432,0.6762776393561739,0.8910719057367411,0.9275242337777971,0.15076635389529058,0.7120090750104889,0.8908797716243413,0.7013193558972052,0.13796703461478732,0.21109126066300044,0.12544914124810824,0.11402273186708789,0.8009192529309286,0.6562531976538298,0.11946242159553877,0.9769094539612412,0.41346205651847867,0.746266033706319,0.7826833971431968,0.4182713205527394,0.5488476876344754,0.8032226798507279,0.4054933048038053,0.6732858127970643,0.006198950430068573,0.6125625565487048,0.004990322790260016,0.009192493510879363,0.045580727405643784,0.6672105113551811,0.626150963546938,0.5034141414390383,0.9850601660130068,0.46206659718918175,0.5936103010510569,0.988922809318839,0.8218757131250449,0.8647104512870576,0.7535667056377234,0.13582371203871257,0.7867244458515522,0.7740922575802913,0.3466948719127929,0.0016659721993308452,0.5364798592759121
7,0.27550995215146823,0.8248021062139332,0.6750699698366874,0.0831676480537843,0.9319307713190556,0.23035255346003036,0.16633491180236448,0.43276505830642154,0.3865723011785658,0.4480698023079721,0.8024049967568135,0.8762872615797913,0.5251152829242705,0.03220652681342495,0.18337819831287216,0.07331966777105403,0.4212678168066165,0.6752322229702921,0.3161981663573873,0.03679326381115744,0.2279667593166096,0.3201701305351442,0.37862373413425265,0.07205479632827894,0.2617190357280663,0.7232301713022686,0.7301725274145776,0.5757876501577947,0.20271861860919982,0.910375352975255,0.8150525290709212,0.25173335079189496,0.24201272161077014,0.33273491780616415,0.3372736157627241,0.18096267772497854,0.9568113243702465,0.9801107458064618,0.1685252406480291,0.024623976053241292,0.4344046288664848,0.08796189276182342,0.05759546101465807,0.7651092676725251,0.11535992735903478,0.19489708460276745,0.5202460778526313,0.46857062940211924,0.7953639435257109,0.03785593793539177,0.33763169151249206,0.8173834351815428,0.9353901671762145,0.22148814631387082,0.7970737227519064,0.1346990111288604,0.5783355277245181,0.25472570438291653,0.45671474936788015,0.535084199733236,0.3578041215549018,0.1847224950925107,0.5543118627742373,0.9692625795208144,0.07924403362583365,0.6564810853093972,0.4504566162029632,0.13563867235174631,0.2970213038386973,0.6161318520402634,0.39732147589397004,0.9584049263083863,0.6714446122041213,0.1319771295778258,0.2946192594629713,0.11152232306225673,0.4027667032337815,0.18663877269564477,0.42671566780239634,0.9851332456353268,0.42433976331358114,0.11271496765823108,0.5217070719196457,0.9542682785851817,0.6055950232127175,0.6948351983949299,0.24323691916958268,0.2455863274202077,0.8552471282012903,0.48980742924958187,0.3541737886477955,0.09890260385247185,0.5256059663621186,0.6022047362856124,0.3769112833902821,0.004919653756289999,0.09464027913624562,0.23613094171248528,0.36980606288495743,0.4607827064074632
8,0.7185328614871372,0.7720996286405312,0.3951156681281992,0.9016540485109872,0.3054390543188129,0.15664035731003023,0.7150575983275185,0.7910434310475526,0.2755422753449327,0.6131224836539095,0.687616814324479,0.2582985373497879,0.47520909467965855,0.08220042632153601,0.5764105841192272,0.9500976491391494,0.8157403086436777,0.016248259650241126,0.3932895580906506,0.7720147706570006,0.9634855099763726,0.10074094261371092,0.6062377006018476,0.6272880941438613,0.4584002290002359,0.7658550762989472,0.5446349412438477,0.33188100491697603,0.7489485640481367,0.9630380187323722,0.218814018480199,0.6936233088987456,0.7031005400773375,0.5616852344140725,0.7327907725735886,0.5199322884686296,0.038756925228470185,0.7432711033045021,0.4513746167192373,0.14540029072979765,0.8805827752674724,0.2629265283856699,0.9157145639714591,0.7948235871068561,0.43393003244148654,0.9341050203799222,0.6369619883327085,0.053469139618082195,0.7696081142939649,0.719605097662331,0.9971401517109969,0.9511591772880472,0.5933080689083191,0.41551915147364493,0.18653310757686337,0.5529809888001226,0.9268703470610106,0.9672494999906777,0.46684332807842355,0.8282578947873135,0.3226283321279353,0.1955160586757353,0.6619459843885401,0.5600450719960353,0.5507607864388423,0.39842747895645947,0.21501643818337868,0.7449108445392723,0.40370505379008903,0.4498743067173868,0.642414815509517,0.7878754692324638,0.10510511655041355,0.15651320779827205,0.32853018189554295,0.7273261329621465,0.06789512163658196,0.5089007076719103,0.002628504568673362,0.34401065541634956,0.3907441427112821,0.5148560048155334,0.8126344660502333,0.10112802937210019,0.48420112742961274,0.1822001550805461,0.6433061782488166,0.21644251980024742,0.06607512114377312,0.19048190257026665,0.5696262245009609,0.9252644869808784,0.7997632825083257,0.004161115485691758,0.48936609973939527,0.14476336892475872,0.49945448724367525,0.5053344320221828,0.3322310624913035,0.48789741319182234
9,0.017110325005233684,0.6050203498919925,0.47785212297914836,0.10928166122033423,0.46806893431416896,0.5979980673596934,0.4762629123021467,0.36195422515535114,0.5789879401045255,0.6917755010904094,0.7167422594439724,0.9126755292321044,0.02439792006350472,0.7805381104052291,0.7510757423740779,0.11536089346231704,0.916430527743151,0.2179150579927066,0.5189715795005483,0.8150286555772814,0.6285247539994042,0.5052318134951956,0.5881701941821939,0.21226523794491192,0.030997873376265472,0.040341998184579064,0.9719593498009821,0.6199855385382423,0.6389225207766585,0.06118714627129018,0.46878241203603044,0.9959887335512032,0.650244706112704,0.8734642923840502,0.7763006662474711,0.6342496060399276,0.4968590278538848,0.9397117892612433,0.6226718145033076,0.5752137498349981,0.9057909244933462,0.4044584648890803,0.03402299187218283,0.6005197049388509,0.9582954778056607,0.5996199038370753,0.08610692849712986,0.0027691956604786183,0.9557130064619328,0.5369258675257725,0.6006268093647921,0.9429589743247447,0.2981623879670541,0.9311021500902616,0.9867519554747485,0.24335476463038808,0.7051983295532164,0.6763758794743402,0.49209178137871823,0.4828531486083206,0.32072093504236054,0.7338690557534994,0.47209225346060124,0.7578825946878569,0.08543139665004607,0.3119748146536917,0.0733438463829098,0.7347102324409128,0.3751045688594121,0.14535033654590868,0.6751534521446022,0.831227153302585,0.7979408989629719,0.37512719734717004,0.8294830633896665,0.7416013103760954,0.42036080124818787,0.1589797728544864,0.6713773165658883,0.9448467909306963,0.9835172936715992,0.4504120299164226,0.07690037475282696,0.4335720627134825,0.8989675055192746,0.0352951889617682,0.9149396749727479,0.1518028574365753,0.8332982277808338,0.23080423338814526,0.8826420438958589,0.8094902400384397,0.6233113224900588,0.6261917207739476,0.6860252514895315,0.8607530482303005,0.49356619861300866,0.9143447452316908,0.992224831296625,0.3265119847140451
